Ship Date,Profit
12/24/2012,26.6304
9/14/2011,24.3595
9/9/2014,28.896
1/19/2014,14.3952
12/18/2013,63.24
9/29/2013,3.27
12/15/2012,5.7
10/27/2014,-81.072
10/2/2013,10.62
7/14/2014,4.16
6/14/2014,-9.12
4/15/2013,21.24
5/1/2011,11.88
10/11/2014,14.04
11/25/2014,-11.925
12/14/2014,-72.09
11/26/2012,25.05
10/1/2014,18.645
11/17/2011,-4.899
6/22/2013,6.4206
7/19/2014,8.799
4/1/2014,6.8992
5/6/2014,59.0372
8/29/2013,11.2404
3/7/2011,1.38
6/17/2013,4.2
7/11/2012,12.8
9/12/2013,60.88
12/29/2013,22.16
7/29/2012,36.72
4/6/2011,-3.48072
10/7/2013,45.06
4/20/2013,3.546
6/1/2013,2.85
9/30/2013,-48.9
10/26/2013,7.56
3/24/2014,-233.2134
11/4/2012,0.45
1/21/2013,-1.575
2/9/2014,-3.534
10/19/2014,29.97
7/29/2014,-1.197
6/13/2014,-28.9224
7/13/2012,3.4848
11/15/2011,6.756
11/9/2013,56.9772
7/23/2013,3.4995
8/1/2011,18.3276
12/27/2011,15.9348
8/19/2011,15.093
11/22/2014,5.94
3/9/2012,15.6
9/6/2014,22.71
9/11/2013,17.73
12/25/2012,28.2
10/11/2011,24.57
8/26/2014,4.29
4/4/2012,-105.174
6/11/2011,-73.764
11/23/2014,6.96
9/17/2011,21.12
9/26/2013,-28.992
9/18/2013,13.3
4/13/2012,-22.704
10/4/2013,29.04
12/12/2013,13.2
11/25/2014,12.44
6/27/2011,11.9
9/29/2014,24.8
11/22/2011,34.72
8/24/2014,19.98
12/15/2014,16.44
9/5/2012,24.84
7/6/2013,13.86
6/16/2014,19.56
4/19/2012,15.8256
11/18/2012,3.36
1/28/2014,-70.512
9/10/2012,34.56
3/8/2013,-4.128
6/25/2013,35.28
9/29/2014,15.12
5/8/2014,-11.016
11/22/2014,38.88
6/23/2014,40.14
2/13/2011,21.78
5/11/2011,16.74
8/5/2013,0
7/3/2013,9.24
11/26/2014,16.11
1/21/2013,-44.0475
10/29/2014,-21.0378
6/18/2014,2.16
1/13/2011,4.5885
12/28/2014,-42.18
10/3/2013,10.881
2/11/2012,13.5324
6/11/2011,50.4711
5/6/2012,10.518
8/20/2014,11.685
2/17/2014,7.29
7/14/2014,1.53
9/19/2014,13.68
1/23/2011,15.8
10/8/2012,4.44
6/25/2014,-131.39768
12/25/2013,30.96
11/17/2013,8.2
6/19/2014,33.24
3/29/2014,15.03
1/30/2011,18.45
5/21/2014,10.08
6/20/2012,2.79
11/26/2014,12.72
12/29/2013,19.7865
1/2/2014,-7.788
7/9/2013,5.64
2/16/2012,-5.841
2/14/2011,24.06
11/25/2013,11.898
2/17/2012,7.509
12/17/2014,12.6822
10/22/2011,-10.86
1/11/2011,12.096
7/6/2012,-5.2839
8/25/2013,10.44
12/4/2012,15.82
7/22/2013,12.432
9/14/2014,26.4654
12/31/2011,5.6316
3/6/2014,19.6328
4/15/2014,23.7742
10/13/2013,-6.3
1/23/2012,21.96
5/13/2014,19.92
3/9/2013,36.36
12/23/2014,28.56
10/25/2014,5.28
12/25/2013,6.6
7/14/2013,16.98
11/14/2011,-44.988
12/18/2012,-36.4
1/15/2012,26.6
2/11/2014,8.64
12/4/2011,-0.0495
2/22/2014,50.706
6/16/2014,19.62
8/29/2013,-12.2025
4/26/2012,-7.3431
11/19/2013,9.72
4/22/2014,14.82
5/9/2013,-21.228
7/27/2011,15.0416
12/31/2013,22.992
10/13/2012,-70.9605
5/21/2014,17.28
11/18/2014,6.54
3/20/2012,24.81
5/29/2012,-17.872
12/15/2014,1.936
12/27/2012,22.74
12/6/2011,27.54
7/1/2013,-153.112
6/30/2013,73.08
8/21/2014,6.656
11/10/2014,0.9
11/29/2011,17.82
10/3/2014,24.42
11/11/2014,24.48
10/11/2014,13.473
9/20/2014,-47.778
12/30/2013,13.2
9/13/2012,9.06
10/4/2014,30.3
12/3/2014,-25.92
11/24/2013,35.1
1/3/2014,0
7/16/2014,20.58
12/5/2013,4.6
6/27/2013,2.28
1/17/2012,4.68
1/2/2015,-0.06
4/16/2011,18.894
5/5/2013,42.24
4/4/2014,19.98
5/17/2014,14.76
5/2/2013,26.34
1/19/2012,-17.658
4/8/2013,4.62
4/9/2014,-17.568
11/16/2013,10.5504
8/13/2013,9.63
9/18/2013,0.679
7/17/2014,5.3964
2/25/2011,2.28
12/31/2011,12.21
7/14/2011,-115.47
11/6/2011,-61.596
12/29/2013,26.64
12/25/2013,10.68
5/3/2012,1.62
10/23/2014,9.3
12/5/2012,6.72
8/21/2012,24.72
9/13/2014,28.16
9/13/2013,-0.819
9/14/2012,-15.828
9/3/2013,20.4
7/31/2011,10.62
7/2/2014,10.2
5/12/2014,5.643
10/19/2012,-6.51
9/13/2013,2.25
8/9/2014,9.9222
12/14/2011,-1.962
1/16/2014,24.3
3/13/2011,18.15
9/29/2014,17.04
9/2/2013,22.38
7/6/2014,10.7325
10/31/2012,8.019
6/13/2011,14.212
3/14/2014,2.1888
9/26/2013,-11.0691
9/29/2011,35.0784
11/21/2013,5.76
5/7/2013,7.77
4/6/2012,30.72
10/1/2012,21.52
12/20/2014,4.92
11/10/2014,-108.68
10/10/2011,6.2
11/18/2012,-71.2
7/3/2014,39.48
10/12/2012,5.28
9/22/2014,4.92
3/29/2012,32.1
1/10/2014,41.76
9/21/2013,-48.9
6/27/2013,-39.6
2/23/2013,15.9
3/23/2014,30.96
9/29/2012,6.15
12/22/2011,16.68
10/13/2014,-28.524
11/17/2012,28.6965
12/9/2012,12.8058
12/16/2012,15.36
11/13/2012,6.3
12/30/2013,1.8
6/22/2014,3.96
7/4/2013,-17.772
8/20/2012,6.45
6/12/2012,3.9
9/9/2013,86.82
9/30/2011,12.88
11/16/2014,39.48
11/25/2012,33.57
7/1/2013,12.42
5/5/2012,9.66
10/21/2013,-12.45
8/29/2014,0
12/5/2013,27.54
7/2/2012,0
10/19/2013,-19.2888
1/18/2011,-9.288
6/1/2012,14.346
3/23/2014,13.604
10/25/2013,11.1776
9/11/2012,-14.688
11/25/2013,3.9032
7/19/2013,12.4173
2/14/2014,8.49
11/23/2012,1.44
4/8/2012,-58.68
1/29/2013,0
2/25/2014,33.36
11/24/2011,24.48
5/27/2012,24.96
10/12/2013,32.84
11/27/2012,-4.14
8/26/2014,7.14
11/22/2014,11.304
3/22/2014,6.4
10/7/2012,13.2
8/5/2011,-0.588
4/23/2013,59.4
6/30/2014,1.98
2/28/2014,8.82
8/12/2013,27.12
12/6/2013,-17.694
12/11/2011,14.88
10/19/2014,26.376
6/8/2013,28.1718
12/26/2012,10.881
6/18/2014,0.36
7/2/2011,-89.088
3/7/2012,-65.508
11/18/2013,50.58
6/25/2014,2.704
4/15/2012,2.48
3/23/2011,-14.824
10/16/2012,0
6/2/2014,19.68
12/7/2011,-3.808
3/20/2012,4.5
4/19/2013,-15.652
12/21/2014,-20.16
12/16/2014,6.3
7/8/2014,15.75
12/9/2013,-31.512
8/16/2014,6.75
9/3/2013,30.87
12/17/2014,0
2/16/2014,3.3
3/6/2014,57.24
2/14/2014,4.668
1/22/2012,4.596
11/15/2012,35.156
9/1/2013,4.74
10/11/2013,7.23
7/5/2013,22.76
5/10/2012,7.04
5/12/2014,4.56
10/27/2011,19.74
9/22/2013,0.34
4/7/2014,25.2
4/21/2014,40.86
8/12/2013,3.24
6/1/2013,27.84
2/6/2012,59.94
9/27/2011,25.38
9/16/2012,29.574
9/7/2011,-31.86
8/3/2013,-3.1752
12/16/2014,-2.1996
10/7/2014,-45.3324
11/9/2011,1.68
10/5/2011,52.2
8/18/2014,-7.728
6/24/2014,12.6927
11/6/2011,0.45
6/15/2012,1.5
11/16/2012,21.12
9/17/2014,5.28
10/15/2014,-81.672
9/5/2012,18.78
2/25/2014,-83.808
10/9/2011,11.2
4/17/2013,2
10/18/2013,19.26
8/10/2014,27.81
7/30/2012,-57.402
8/11/2013,12.72
4/11/2011,38.07
3/23/2011,11.565
8/7/2012,0.81
3/3/2011,8.904
8/29/2012,41.1
5/28/2012,3.84
11/6/2013,-1.5
5/13/2014,28.7964
11/30/2011,8.2901
4/29/2011,13.56
1/31/2013,22.44
12/5/2014,32.1
7/28/2011,4.02
9/14/2013,6.93
10/24/2012,1.7
12/22/2012,-11.352
12/24/2011,-18.132
1/6/2014,7.28
9/19/2012,9.72
9/1/2014,4.2
7/12/2012,20.04
9/18/2014,13.08
10/21/2014,1.04
5/22/2014,1.84
10/28/2014,7.24
11/23/2013,24.6
4/25/2012,8.64
1/19/2012,13.5
5/2/2011,54.46
4/27/2013,-9.104
4/24/2014,25.23
12/7/2013,23.04
3/16/2013,15.96
9/19/2013,9.09
4/5/2011,-17.688
7/13/2012,59.0112
9/10/2013,11.6496
8/25/2014,10.74
2/13/2014,-51.57
1/15/2013,10.44
9/6/2011,-8.232
4/17/2014,10.02
9/1/2013,51.24
11/18/2014,8.1
3/27/2014,16.29
12/5/2014,-38.934
3/12/2014,12.1348
10/13/2014,22.2352
1/13/2012,49.9704
9/14/2014,-11.52
12/1/2014,24.06
1/8/2014,13.92
8/14/2012,4.48
9/15/2012,9.12
12/11/2013,5.04
8/4/2013,-76.08
10/12/2014,10.365
11/12/2014,11.4
3/29/2013,26.7
1/1/2012,18
5/16/2014,1.452
3/27/2013,19.8
8/9/2014,-28.9224
12/26/2013,20.7
7/19/2013,1.59
10/20/2013,55.68
12/28/2014,-29.244
7/30/2011,19.83
5/12/2011,-186.648
12/25/2012,30.12
4/2/2014,43.32
4/5/2011,-48.6
5/23/2014,32.76
4/5/2011,0.74
12/1/2013,19.84
6/20/2014,17.5
12/6/2013,11.26
10/31/2014,0
3/18/2013,26.032
8/11/2013,6.6
8/19/2014,18.42
7/16/2014,21.6
11/21/2011,-16.248
7/3/2014,1.6752
9/13/2014,2.355
8/14/2014,9.2568
5/15/2012,21.294
11/28/2012,12.39
7/1/2013,15.03
8/1/2014,5.01
11/21/2012,1.38
11/27/2012,-45.5928
10/31/2013,6.912
12/10/2011,18.837
12/28/2013,12.519
6/15/2013,2.52
7/17/2014,14.4
7/12/2014,22.8
1/27/2014,21.36
8/21/2014,2.0925
10/15/2011,0.84
6/21/2012,-0.6
3/5/2014,49.8
12/24/2013,30.78
9/17/2013,13.95
6/20/2012,8.892
12/28/2011,-17.832
4/1/2014,9.6192
10/7/2013,5.0336
10/16/2014,-1.4994
1/10/2012,23.5872
8/5/2011,-51.936
4/21/2012,9.9
8/20/2013,0.99
3/29/2013,13.2
9/5/2013,-34.146
6/8/2011,26.96
5/5/2014,49
11/3/2013,-11.576
10/26/2012,10.72
12/24/2012,20.04
1/22/2014,12.72
10/6/2014,-48.36
7/14/2011,7.56
9/11/2014,17.64
12/30/2014,3.06
5/21/2012,30
10/12/2012,-15.264
1/8/2013,-35.1525
6/11/2011,0
8/23/2011,12.4416
12/25/2011,3.8073
11/12/2011,46.179
3/13/2014,42.1314
11/5/2014,-12.5286
2/12/2014,13.86
6/18/2014,-177.228
8/26/2013,15.84
8/13/2012,39.48
12/25/2013,36.18
5/26/2013,-7.08
5/26/2014,14.56
10/21/2014,18.54
9/2/2013,17.04
12/9/2012,2.1
9/20/2014,13.68
8/12/2013,-23.07
5/23/2014,-39.36
5/29/2013,1.44
3/15/2013,7.4985
9/13/2011,21.6
1/14/2014,15.5204
9/3/2011,7.056
4/7/2011,50.2425
10/21/2013,18.2112
10/21/2013,33.7266
11/25/2012,4.9648
12/27/2011,21.03
6/17/2011,-34.728
10/11/2012,-36.888
9/21/2013,26.04
12/17/2012,27.84
6/4/2014,2.64
2/18/2013,39.36
9/14/2013,2.16
8/16/2014,29.76
9/17/2014,2.04
11/26/2012,-30.04
1/25/2013,3.2
8/20/2013,-37.86
1/2/2013,26.16
6/15/2014,17.16
3/22/2014,5.55
12/31/2012,26.64
5/5/2012,19.446
12/3/2012,-96.2592
12/17/2014,175.86
10/9/2014,45.0016
6/18/2013,41.823
6/4/2013,24.24
8/18/2011,12.66
7/21/2013,0.24
5/14/2012,13.98
8/21/2014,6
12/8/2013,6.6
9/6/2014,-0.024
12/6/2014,-103.32
11/25/2013,40.74
4/10/2014,24.45
8/12/2013,22.668
10/13/2011,2.16
11/12/2013,-17.6955
4/2/2011,11.52
6/24/2013,-25.44
5/29/2012,7.74
5/7/2013,-43.9845
6/22/2014,50.5848
1/5/2014,-21.1596
9/7/2014,5.55
8/7/2011,22.2516
4/7/2012,32.925
4/8/2011,12.96
9/29/2013,-16.776
4/24/2012,3.48
6/20/2014,21.96
1/27/2014,0.51
9/18/2012,12.72
7/29/2012,60.96
11/18/2012,20.184
11/21/2014,15.48
11/2/2012,23.38
3/7/2014,13.38
11/17/2012,23.2
3/16/2011,9.8
10/9/2013,24.39
11/11/2014,20.394
9/28/2014,8.76
1/11/2014,46.5
10/3/2012,39.9
4/22/2013,14.76
6/15/2014,9.3
10/15/2013,-10.9755
5/18/2012,25.2
9/30/2014,-14.076
8/8/2012,10.41
11/24/2014,15.516
12/18/2013,-28.872
4/25/2011,-14.58
1/1/2015,6.5892
1/1/2015,6.7752
6/23/2012,40.32
6/11/2014,2.079
7/2/2011,14.5152
8/13/2014,5.256
11/9/2014,-32.3838
9/17/2011,4.62
8/2/2014,9.72
11/27/2013,15.6
2/27/2011,15.03
9/15/2014,-15.144
1/30/2012,28.72
11/1/2013,71.12
10/21/2014,35.34
9/19/2014,69.66
11/6/2011,4.26
10/28/2012,23.76
11/27/2012,18.24
8/27/2013,15.03
10/24/2013,7.56
8/13/2013,12.6
10/14/2012,6.63
9/24/2013,15
9/24/2014,15.378
12/20/2014,10.98
6/18/2014,38.7
6/4/2014,6
8/17/2012,14.19
11/5/2013,-19.136
12/13/2013,-3.792
11/18/2012,17.8
12/14/2012,-30.432
6/9/2014,5.22
11/13/2013,16.74
8/21/2014,9
6/1/2011,19.14
11/14/2011,0.9144
5/1/2014,13.68
9/25/2014,126.36
8/27/2011,12.6
10/3/2011,-36.7362
6/21/2012,10.74
12/5/2014,1.458
12/19/2014,22.736
9/20/2012,7.8225
12/1/2012,22.6737
8/12/2011,22.6296
10/26/2012,12.7008
2/22/2014,-8.1822
10/15/2013,0.57
9/6/2014,2.88
6/23/2014,16.89
12/1/2014,-8.312
2/5/2014,14.22
10/13/2012,57
8/24/2013,21.42
8/9/2014,14.4
10/26/2012,2.12
7/7/2014,-37.936
10/19/2013,-2.5
12/12/2014,-73.875
7/22/2014,-54.525
8/14/2014,32.1
11/14/2012,1.02
5/28/2011,0.81
12/17/2013,38.22
12/9/2013,69.84
4/24/2014,10.62
5/27/2014,-25.83
12/25/2011,12.96
7/22/2012,6.93
11/24/2011,41.986
9/27/2013,20.85
11/11/2013,22.9068
10/8/2011,7.68
1/29/2014,8.6352
6/20/2014,7.4975
6/14/2011,-95.457
7/20/2011,1.2
5/5/2014,9.75
12/3/2013,36.24
7/4/2014,-61.92
6/23/2011,14.28
3/25/2014,-14.28
10/24/2014,5.016
11/29/2014,32.28
4/4/2014,32.4
1/7/2014,2.28
1/1/2013,-113.364
11/5/2013,3.42
11/1/2011,15.06
9/15/2014,-20.6724
8/16/2012,15.405
6/29/2014,-7.3296
3/22/2014,-24.975
8/10/2013,15.66
9/27/2014,25.2213
1/28/2013,6.4864
6/4/2013,29.808
7/23/2013,17.38
3/23/2013,17.28
11/27/2014,9.45
8/11/2014,-15.942
3/27/2013,2.31
5/26/2011,21.7
6/29/2013,16.96
9/29/2011,6.02
7/3/2011,0.4
3/18/2012,-86.74
8/7/2014,30.24
9/8/2013,-1.935
9/9/2011,42.24
1/27/2012,39.9
3/10/2013,6.15
12/26/2011,3.96
12/13/2014,40.32
2/3/2011,9.6
5/8/2012,10.7178
10/19/2012,10.65
10/20/2011,33.3
5/14/2013,32.88
9/15/2014,22.8096
1/5/2012,-50.6688
10/27/2013,42.3
10/27/2013,8.76
5/25/2013,14.22
4/17/2014,4.41
4/1/2014,11.88
8/20/2014,23.04
8/17/2012,-2.24
10/1/2011,28.7
10/26/2012,-44.0648
12/25/2013,-191.388
9/10/2011,7.5
6/5/2013,3.24
8/7/2012,-45.345
6/2/2014,-7.8048
9/14/2014,28.764
7/5/2011,-35.178
11/13/2012,18.6606
11/8/2013,14.4
9/14/2013,-45.042
6/29/2014,16.23
9/14/2014,-25.8
11/29/2014,15.32
9/10/2013,34.82
11/30/2014,38.4
10/12/2014,-32.256
10/18/2013,16.352
9/19/2012,11.52
12/31/2014,64.35
6/8/2013,-13.005
8/27/2014,18.6
12/1/2011,22.65
9/23/2013,-19.62
3/22/2012,-1.062
9/27/2014,0
5/1/2011,-30.996
9/25/2012,165.348
2/10/2012,28.302
3/23/2012,24.8832
9/2/2014,2.401
5/18/2014,-14.8832
10/22/2012,11.5432
1/19/2013,-76.59
6/22/2012,11.07
1/17/2013,16.74
9/22/2014,5.28
8/10/2014,17.28
9/18/2011,14.1
10/21/2012,32.76
4/22/2014,20.6
10/8/2013,5.664
6/2/2014,18.12
4/10/2014,-33.408
6/12/2013,33.34
8/5/2012,-27.99
6/25/2013,13.5
10/28/2013,-32.562
10/1/2014,52.182
5/5/2013,10.5
1/11/2011,16.11
11/14/2012,17.76
11/11/2014,48.6
4/18/2014,21.3408
1/19/2011,-13.6312
11/30/2012,-0.2685
11/6/2013,16.4647
9/22/2013,7.9188
10/12/2011,10.744
9/24/2011,7.0227
5/26/2014,18.8328
11/30/2014,20.61
6/25/2014,21.03
10/13/2012,29.61
8/18/2012,12.09
12/2/2014,5.46
6/12/2011,-127.65
1/21/2014,10.62
12/31/2011,11.2
10/20/2013,29.9
1/17/2013,-113.85
7/30/2012,-32.88
11/17/2014,15.84
3/4/2014,-39.36
7/13/2014,9.99
6/4/2014,30.6
9/4/2011,-9.0078
5/28/2014,5.37
7/2/2012,-1.503
11/5/2012,19.665
11/20/2012,13.938
1/20/2013,11.7741
10/18/2014,5.9712
11/13/2012,17.6418
9/12/2014,-11.6512
4/4/2014,18.24
12/21/2014,24.18
8/10/2012,14.94
8/6/2013,3.66
12/5/2012,17.94
10/28/2012,-9.6
3/15/2011,1.2
7/13/2013,-3.16
8/15/2012,-17.816
12/16/2012,13.72
2/19/2013,-18.06
11/10/2014,15.66
6/7/2013,-6.18
1/26/2011,2.88
11/5/2014,12.249
10/18/2014,19.53
11/4/2014,11.97
12/16/2014,81.96
12/25/2011,9.072
11/22/2014,8.7384
10/15/2011,31.0688
12/17/2013,29.5254
2/7/2014,-47.175
11/19/2012,14.3856
12/12/2014,35.37
10/29/2013,0
1/26/2014,-111.132
10/1/2013,20.16
12/20/2014,0
4/25/2013,18.76
10/6/2014,43.4
11/30/2012,-7.992
10/13/2014,-15.76
12/8/2011,1.35
8/23/2014,11.34
11/16/2014,27.3
12/25/2011,8.25
3/25/2014,-9.48
10/5/2011,38.16
1/7/2013,23.82
9/23/2013,4.95
2/11/2013,4.86
11/13/2012,13.4925
6/12/2013,4.308
8/4/2012,23.4
6/18/2012,-1.8612
5/14/2014,12.15
10/7/2012,7.0096
4/1/2013,7.98
3/9/2013,0
8/17/2013,11.82
12/17/2011,-74.325
10/15/2011,21.72
9/6/2014,-5.888
11/22/2014,4.06
3/7/2014,23.1
12/4/2013,-0.016
8/15/2014,46.5
5/25/2013,21.54
4/12/2013,0
8/26/2012,28.98
6/16/2011,28.8
4/5/2012,6.24
2/7/2012,8.91
9/8/2012,-0.06
1/2/2015,6.66
6/10/2011,-5.775
10/1/2011,19.77
6/10/2014,22.2264
6/20/2014,-3.8864
5/11/2011,5.28
4/3/2013,3.06
5/21/2013,-64.008
10/18/2013,10.472
1/1/2013,0
5/15/2012,29.04
1/27/2011,28.64
8/6/2011,6.24
11/26/2011,56.9
7/13/2011,24.42
5/2/2012,44.16
10/13/2012,4.842
12/12/2014,39.6
10/22/2014,17.22
4/20/2012,-2.34
9/12/2014,9.3312
3/18/2014,4.9616
8/20/2013,-34.758
11/28/2013,4.92
8/14/2012,-75.798
9/11/2014,1.98
11/18/2014,27.36
12/7/2012,68.8
5/15/2014,13.44
7/12/2011,33.5
6/19/2012,30.43616
5/4/2013,11.94
9/18/2014,4.12
9/10/2012,-8.672
6/8/2011,-8.148
12/19/2014,-8.55
7/10/2014,-54
8/26/2013,8.16
12/4/2013,32.58
4/10/2011,39.27
9/12/2012,10.14
1/27/2012,-4.032
7/1/2011,14.3172
9/18/2014,11.5971
6/30/2014,1.26
8/24/2014,0
10/9/2013,21.45
4/4/2012,-87.447
8/2/2013,53.16
11/4/2012,5.55
9/17/2013,12.3
6/16/2014,-7.34
12/13/2014,8.28
12/13/2013,-0.032
10/19/2014,-0.752
6/12/2012,10.12
8/21/2012,20.52
2/25/2013,2.34
11/6/2011,3.528
9/16/2011,27.12
5/12/2014,-5.265
9/22/2014,21.15
10/18/2014,38.55
10/7/2012,40.5
11/13/2013,28.17
2/16/2013,21.06
7/10/2012,8.34
8/30/2014,11.52
9/25/2013,2.25
5/26/2013,34.2
9/2/2014,26.564
8/20/2013,2.88
5/31/2014,-54.162
11/27/2012,4.74
7/16/2013,34.16
9/28/2014,6
2/14/2012,-40.704
10/13/2014,-64.42
8/14/2012,29.22
5/21/2011,1.6
11/9/2012,18.92
9/13/2011,4.44
10/10/2014,49.12
3/14/2013,8.91
8/27/2013,13.68
12/1/2012,45.63
7/15/2012,-48.1905
6/29/2012,70.02
2/14/2014,13.38
8/29/2013,26.1
2/6/2011,18.54
10/16/2012,4.272
9/22/2014,10.8136
12/18/2013,19.9155
11/20/2012,34.02
6/13/2014,34.32
1/7/2014,-24.744
4/5/2014,15.84
9/21/2013,-10.36
10/28/2014,-0.024
6/11/2014,27.2
5/21/2012,18.8
10/6/2014,21.84
12/9/2012,37.17
3/22/2012,13.02
10/3/2012,-9.03
9/22/2014,4.38
12/21/2014,4.95
9/20/2014,-7.32
9/22/2014,4.86
8/6/2014,12.384
9/1/2014,-47.52
6/17/2013,16.2
2/14/2011,17.73
11/24/2014,4.05
11/5/2013,7.95
10/1/2012,28.08
1/4/2014,26.1
10/26/2013,-59.568
11/14/2014,12.0276
8/24/2014,27.2862
12/26/2011,8.7285
9/30/2012,12.36
9/21/2011,22.08
5/13/2011,-44.838
3/23/2014,13.08
8/26/2012,-58.464
9/27/2013,14.82
11/12/2011,2.8
7/14/2014,12.64
10/25/2011,5.64
7/1/2014,6.852
4/27/2012,10.476
2/17/2013,5.04
7/31/2011,7.029
6/21/2011,7.56
11/25/2014,5.4
9/3/2011,-36.42
7/6/2013,-23.895
5/28/2012,29.28
3/31/2012,23.235
7/27/2013,135.219
7/7/2013,20.6612
12/7/2014,12.8574
5/17/2012,41.5688
10/1/2011,38.456
7/25/2012,20.88
9/15/2014,0
1/24/2013,20.58
10/5/2011,20.34
1/7/2011,8.7
10/25/2013,1.86
8/7/2014,24.78
8/1/2011,-44.16
9/26/2012,13.26
9/4/2012,-15.18
7/29/2014,-45.495
4/3/2014,8.0406
12/4/2014,22.5732
5/30/2014,9.072
6/23/2012,87.7443
10/27/2013,18.33
11/10/2011,-6.445
11/22/2014,28.7964
9/25/2014,1.44
3/9/2012,18.72
11/23/2014,11.58
10/29/2013,24.84
7/13/2014,-98.412
5/6/2014,10.29
8/22/2013,-131.544
4/20/2013,-15.48
12/10/2012,22.2
12/13/2014,16.66
11/3/2012,13.12
1/10/2013,31.86032
3/22/2014,24.08
7/7/2014,6.6
8/16/2014,26.64
8/10/2014,1.8
12/25/2014,43.974
8/13/2013,17.124
11/15/2012,18.06
6/30/2014,15.75
12/31/2014,-12.1836
7/30/2011,-17.3832
6/18/2012,17.8875
12/13/2012,-10.3386
8/27/2011,14.5348
9/21/2013,-7.098
11/24/2012,-15.4581
6/16/2012,4.1988
9/14/2014,-61.404
5/30/2012,79.92
5/14/2011,17.34
10/25/2011,22.84
9/3/2012,-96.528
9/15/2011,10.08
1/26/2011,12.39
12/13/2014,13.32
8/12/2012,32.64
6/18/2014,5.103
2/21/2011,10.41
8/30/2013,12.5559
9/26/2013,9.486
12/30/2012,9.72
9/24/2012,4.3372
12/13/2013,15.3426
11/18/2011,5.3196
12/16/2012,21.645
11/18/2013,3.57
6/8/2013,-69.192
9/30/2014,15.9
12/3/2013,-41.838
4/15/2013,5.16
7/15/2014,22.74
1/5/2012,4.5
9/9/2014,9.52
10/13/2011,2.96
3/25/2011,5.384
6/6/2012,-232.696
6/23/2011,23.92
7/2/2012,13.48
4/18/2013,16.29
10/19/2014,0.84
1/20/2014,-10.242
4/3/2011,-1.125
12/25/2011,22.47
3/2/2013,15.048
9/13/2013,15.9
9/24/2012,10.035
6/1/2014,68.7
3/23/2012,8.6736
9/2/2012,15.6993
9/26/2012,13.17
9/11/2011,2.6964
11/17/2014,-32.985
6/21/2014,-23.028
12/28/2014,-29.136
10/3/2011,5.37
12/13/2013,-142.536
8/13/2012,0.2
9/29/2011,3.52
11/10/2012,9.24
10/29/2012,39.3
11/16/2013,10.608
9/8/2013,3.78
11/29/2014,-15.296
11/6/2013,-10.89
11/17/2013,10.8
8/7/2012,15.12
12/2/2013,6.909
9/26/2012,3.42
8/20/2012,18.837
7/14/2014,73.71
9/27/2013,7.8
12/4/2013,2.85
8/8/2012,4.5
9/29/2014,10.374
6/8/2013,5.1015
6/16/2012,-8.1675
8/20/2013,-153.2024
4/7/2011,18.09
3/21/2014,25.92
11/17/2013,8.28
1/8/2011,26.76
10/18/2011,14.94
11/28/2014,11.91
10/16/2012,-74.568
10/18/2012,-51.92
4/2/2014,44
9/30/2014,-19.44
5/17/2012,14.08
4/28/2014,5.088
11/1/2014,-49.52
11/11/2014,41.412
6/19/2012,8.55
10/16/2014,4.74
2/19/2014,13.74
7/5/2014,12.21
11/10/2012,-25.875
9/3/2014,8.19
7/21/2013,2.6088
10/12/2013,21.72
12/5/2013,11.7208
9/28/2012,19.8276
9/27/2011,9.3312
8/31/2012,-28.866
12/22/2014,12.21
4/24/2013,27.03
2/4/2013,10.8
7/25/2014,10.02
9/15/2012,4.2
5/20/2014,22.8
9/17/2013,94.56504
12/25/2011,14.4
9/11/2012,5.52
4/1/2014,-124.968
10/4/2011,-32.58
3/2/2014,18.54
10/5/2012,26.64
6/30/2014,1.5
9/3/2012,4.32
11/3/2012,12.06
12/2/2012,22.221
6/20/2014,-42.735
6/19/2011,0.54
9/1/2012,18.36
12/20/2011,9.48
10/12/2011,1.92
1/18/2014,-30.024
3/7/2013,4.272
8/2/2014,6.534
10/1/2011,40.1702
11/26/2014,-45.9333
10/6/2014,-39.774
10/7/2014,18.96
2/5/2012,-91.728
12/22/2012,24.45
10/1/2013,-48.228
12/8/2012,48.3
6/25/2014,34.4
3/27/2013,2.88
10/20/2013,17.91
12/20/2013,20.04
4/1/2012,32.31
9/25/2011,16.11
5/11/2011,29.88
8/8/2014,63.162
8/11/2012,11.85
10/1/2014,-2.514
5/26/2014,29.4282
7/5/2011,4.761
5/28/2014,4.743
9/2/2013,14.85
11/22/2011,3.288
11/7/2014,27.735
7/20/2014,15.552
3/25/2011,6.5904
8/10/2014,23.64
12/10/2012,-14.808
12/31/2011,4.44
4/22/2014,11.4
9/27/2014,27.08
6/10/2013,-1.4
7/20/2011,-35.088
12/19/2012,24.78
10/2/2014,-26.9379
7/6/2014,-29.3139
12/2/2013,13.98
8/5/2013,-11.388
6/13/2012,-9.06
12/16/2012,15.0696
4/18/2012,2.6406
12/22/2014,-54.489
8/25/2012,21.24
4/22/2011,-20.466
8/27/2013,-243.27
8/21/2013,7.29
11/10/2013,9.66
4/5/2014,3.3
12/24/2012,-73.98
5/10/2012,-16.704
5/24/2011,-9.6
12/18/2011,11.12
5/22/2014,10.7
7/4/2014,7.626
2/21/2014,0
6/1/2012,-6.45
12/24/2014,5.22
7/10/2011,31.41
